Keyword,Match_type,Campaign,Ad_group,Year,Quality_score,Month,Cost,Impressions,Clicks,CTR,Conversions,All_conv_value,Value_per_conv,Search_impr_share
hotel_brand property_1 Hotel Lisboa,Exact match,Sales_PT,Marca Liberdade PT,2024,8.0,2024-01-01,0.0,1,0,0.0,0.0,0.0,0.0,100.0
fin de semana en portugal,Exact match,Brand_Awareness_ESP,Escapadas Lisboa,2024,,2024-05-01,9.89,45,13,28.89,0.0,0.0,0.0,72.58
fin de semana en portugal,Exact match,Brand_Awareness_ESP,Escapadas Lisboa,2024,,2024-06-01,12.27,100,19,19.0,0.0,0.0,0.0,61.73
fin de semana en portugal,Exact match,Brand_Awareness_ESP,Escapadas Lisboa,2024,,2024-07-01,11.88,86,21,24.42,0.0,0.0,0.0,50.6
escapadas portugal,Exact match,Brand_Awareness_ESP,Escapadas Lisboa,2024,,2024-05-01,13.21,91,18,19.78,0.0,0.0,0.0,45.73
escapadas portugal,Exact match,Brand_Awareness_ESP,Escapadas Lisboa,2024,,2024-06-01,73.73,718,112,15.6,0.0,0.0,0.0,35.2
escapadas portugal,Exact match,Brand_Awareness_ESP,Escapadas Lisboa,2024,,2024-07-01,28.71,354,51,14.41,0.0,1.0,0.0,31.85
escapadas fin de semana portugal,Exact match,Brand_Awareness_ESP,Escapadas Lisboa,2024,,2024-05-01,8.08,36,10,27.78,0.0,0.0,0.0,60.0
escapadas fin de semana portugal,Exact match,Brand_Awareness_ESP,Escapadas Lisboa,2024,,2024-06-01,12.92,83,21,25.3,0.0,1.0,0.0,52.53
escapadas fin de semana portugal,Exact match,Brand_Awareness_ESP,Escapadas Lisboa,2024,,2024-07-01,9.56,88,17,19.32,0.0,0.0,0.0,43.78
fin de semana portugal,Exact match,Brand_Awareness_ESP,Escapadas Lisboa,2024,,2024-05-01,15.34,58,20,34.48,0.0,1.0,0.0,64.04
fin de semana portugal,Exact match,Brand_Awareness_ESP,Escapadas Lisboa,2024,,2024-06-01,22.43,153,35,22.88,0.0,2.0,0.0,58.17
fin de semana portugal,Exact match,Brand_Awareness_ESP,Escapadas Lisboa,2024,,2024-07-01,18.31,161,34,21.12,0.0,0.0,0.0,50.16
hotel_brand property_1 boutique hotel,Exact match,Sales_UK_IE,Marca Liberdade UK,2024,9.0,2024-01-01,80.11,442,133,30.09,0.0,22.0,0.0,55.21
hotel_brand property_1 boutique hotel,Exact match,Sales_UK_IE,Marca Liberdade UK,2024,9.0,2024-02-01,78.24,462,137,29.65,0.0,16.0,0.0,53.87
hotel_brand property_1 boutique hotel,Exact match,Sales_UK_IE,Marca Liberdade UK,2024,9.0,2024-03-01,77.2,367,92,25.07,1.0,483.75,483.75,55.15
hotel_brand property_1 boutique hotel,Exact match,Sales_UK_IE,Marca Liberdade UK,2024,9.0,2024-04-01,61.79,228,74,32.46,2.0,537.0,264.0,62.64
hotel_brand property_1 boutique hotel,Exact match,Sales_UK_IE,Marca Liberdade UK,2024,9.0,2024-05-01,92.33,250,80,32.0,1.0,669.0,623.0,62.16
hotel_brand property_1 boutique hotel,Exact match,Sales_UK_IE,Marca Liberdade UK,2024,9.0,2024-06-01,58.53,184,56,30.43,1.0,424.0,372.0,48.55
hotel_brand property_1 boutique hotel,Exact match,Sales_UK_IE,Marca Liberdade UK,2024,9.0,2024-07-01,46.44,196,51,26.02,0.0,9.0,0.0,60.37
hotel_brand property_1 boutique hotel,Exact match,Sales_UK_IE,Marca Liberdade UK,2024,9.0,2024-08-01,198.53,241,81,33.61,1.0,731.5,731.5,71.26
hotel_brand property_1 boutique hotel,Exact match,Sales_UK_IE,Marca Liberdade UK,2024,9.0,2024-09-01,247.07,312,108,34.62,1.0,599.38,599.38,80.37
hotel_brand property_1 boutique hotel,Exact match,Sales_UK_IE,Marca Liberdade UK,2024,9.0,2024-10-01,267.75,271,103,38.01,3.0,,430.78,78.55
hotel_brand property_1 boutique hotel,Exact match,Sales_UK_IE,Marca Liberdade UK,2024,9.0,2024-11-01,188.92,238,67,28.15,2.0,,677.25,78.79
hotel_brand property_1 boutique hotel,Exact match,Sales_UK_IE,Marca Liberdade UK,2024,9.0,2024-12-01,173.29,111,39,35.14,0.0,0.0,0.0,77.08
hotel hotel_brand property_1,Exact match,Sales_UK_IE,Marca Liberdade UK,2024,10.0,2024-01-01,12.31,55,10,18.18,0.0,1.0,0.0,51.4
hotel hotel_brand property_1,Exact match,Sales_UK_IE,Marca Liberdade UK,2024,10.0,2024-02-01,23.04,139,31,22.3,0.0,2.0,0.0,61.67
hotel hotel_brand property_1,Exact match,Sales_UK_IE,Marca Liberdade UK,2024,10.0,2024-03-01,13.47,85,20,23.53,0.0,0.0,0.0,52.5
hotel hotel_brand property_1,Exact match,Sales_UK_IE,Marca Liberdade UK,2024,10.0,2024-04-01,17.93,79,23,29.11,0.47,259.17,546.0,55.24
hotel hotel_brand property_1,Exact match,Sales_UK_IE,Marca Liberdade UK,2024,10.0,2024-05-01,20.57,62,20,32.26,2.0,,672.13,68.13
hotel hotel_brand property_1,Exact match,Sales_UK_IE,Marca Liberdade UK,2024,10.0,2024-06-01,29.34,53,20,37.74,0.0,18.0,0.0,67.09
hotel hotel_brand property_1,Exact match,Sales_UK_IE,Marca Liberdade UK,2024,10.0,2024-07-01,2.8,29,5,17.24,0.0,0.0,0.0,54.72
hotel hotel_brand property_1,Exact match,Sales_UK_IE,Marca Liberdade UK,2024,10.0,2024-08-01,18.31,33,8,24.24,0.0,0.0,0.0,62.26
hotel hotel_brand property_1,Exact match,Sales_UK_IE,Marca Liberdade UK,2024,10.0,2024-09-01,52.44,62,18,29.03,0.0,0.0,0.0,78.48
hotel hotel_brand property_1,Exact match,Sales_UK_IE,Marca Liberdade UK,2024,10.0,2024-10-01,36.16,43,18,41.86,0.3,154.12,509.33,76.79
hotel hotel_brand property_1,Exact match,Sales_UK_IE,Marca Liberdade UK,2024,10.0,2024-11-01,83.52,52,21,40.38,0.0,0.0,0.0,76.47
hotel hotel_brand property_1,Exact match,Sales_UK_IE,Marca Liberdade UK,2024,10.0,2024-12-01,28.46,12,5,41.67,0.0,0.0,0.0,54.55
hotel_brand property_1,Exact match,Sales_UK_IE,Marca Liberdade UK,2024,10.0,2024-01-01,15.14,63,18,28.57,0.0,2.0,0.0,67.02
hotel_brand property_1,Exact match,Sales_UK_IE,Marca Liberdade UK,2024,10.0,2024-02-01,7.83,56,14,25.0,1.0,,,67.9
hotel_brand property_1,Exact match,Sales_UK_IE,Marca Liberdade UK,2024,10.0,2024-03-01,6.21,42,7,16.67,0.0,0.0,0.0,75.0
hotel_brand property_1,Exact match,Sales_UK_IE,Marca Liberdade UK,2024,10.0,2024-04-01,16.88,56,17,30.36,0.0,1.0,0.0,72.73
hotel_brand property_1,Exact match,Sales_UK_IE,Marca Liberdade UK,2024,10.0,2024-05-01,10.54,36,9,25.0,0.42,666.5,,74.51
hotel_brand property_1,Exact match,Sales_UK_IE,Marca Liberdade UK,2024,10.0,2024-06-01,19.72,33,10,30.3,0.0,8.0,0.0,73.33
hotel_brand property_1,Exact match,Sales_UK_IE,Marca Liberdade UK,2024,10.0,2024-07-01,9.49,32,8,25.0,0.0,1.0,0.0,64.0
hotel_brand property_1,Exact match,Sales_UK_IE,Marca Liberdade UK,2024,10.0,2024-08-01,35.21,25,11,44.0,1.0,,,80.65
hotel_brand property_1,Exact match,Sales_UK_IE,Marca Liberdade UK,2024,10.0,2024-09-01,21.36,39,11,28.21,1.0,,,81.25
